,state_code,county_code,site_number,parameter_code,poc,latitude,longitude,datum,parameter,date_local,time_local,date_gmt,time_gmt,sample_measurement,units_of_measure,units_of_measure_code,sample_duration,sample_duration_code,sample_frequency,detection_limit,uncertainty,qualifier,method_type,method,method_code,state,county,date_of_last_change,cbsa_code
164,53,011,0010,42101,1,45.63845,-122.647041,WGS84,Carbon monoxide,1995-05-15,02:00,1995-05-15,10:00,0.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Clark,,38900
165,53,011,0010,42101,1,45.63845,-122.647041,WGS84,Carbon monoxide,1995-05-15,01:00,1995-05-15,09:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Clark,,38900
166,53,011,0010,42101,1,45.63845,-122.647041,WGS84,Carbon monoxide,1995-05-15,00:00,1995-05-15,08:00,0.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Clark,,38900
167,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,23:00,1995-05-16,07:00,0.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
168,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,22:00,1995-05-16,06:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
169,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,21:00,1995-05-16,05:00,1.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
170,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,20:00,1995-05-16,04:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
171,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,19:00,1995-05-16,03:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
172,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,18:00,1995-05-16,02:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
173,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,17:00,1995-05-16,01:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
174,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,16:00,1995-05-16,00:00,1.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
175,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,15:00,1995-05-15,23:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
176,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,14:00,1995-05-15,22:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
177,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,13:00,1995-05-15,21:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
178,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,12:00,1995-05-15,20:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
179,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,11:00,1995-05-15,19:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
180,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,10:00,1995-05-15,18:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
181,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,09:00,1995-05-15,17:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
182,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,08:00,1995-05-15,16:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
183,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,07:00,1995-05-15,15:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
184,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,06:00,1995-05-15,14:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
185,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,05:00,1995-05-15,13:00,1.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
186,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,04:00,1995-05-15,12:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
187,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,03:00,1995-05-15,11:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
188,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,02:00,1995-05-15,10:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
189,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,01:00,1995-05-15,09:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
190,53,033,0015,42101,1,47.617877,-122.196234,WGS84,Carbon monoxide,1995-05-15,00:00,1995-05-15,08:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
191,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,23:00,1995-05-16,07:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
192,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,22:00,1995-05-16,06:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
193,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,21:00,1995-05-16,05:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
194,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,20:00,1995-05-16,04:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
195,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,19:00,1995-05-16,03:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
196,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,18:00,1995-05-16,02:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
197,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,17:00,1995-05-16,01:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
198,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,16:00,1995-05-16,00:00,1.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
199,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,15:00,1995-05-15,23:00,2.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
200,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,14:00,1995-05-15,22:00,2.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
201,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,13:00,1995-05-15,21:00,2.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
202,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,12:00,1995-05-15,20:00,2.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
203,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,11:00,1995-05-15,19:00,1.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
204,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,10:00,1995-05-15,18:00,2.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
205,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,09:00,1995-05-15,17:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
206,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,08:00,1995-05-15,16:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
207,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,07:00,1995-05-15,15:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
208,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,06:00,1995-05-15,14:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
209,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,05:00,1995-05-15,13:00,0.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
210,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,04:00,1995-05-15,12:00,0.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
211,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,03:00,1995-05-15,11:00,0.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
212,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,02:00,1995-05-15,10:00,0.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
213,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,01:00,1995-05-15,09:00,0.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
214,53,063,0045,42101,1,47.658502,-117.426047,WGS84,Carbon monoxide,1995-05-15,00:00,1995-05-15,08:00,0.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
215,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,23:00,1995-05-16,07:00,0.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
216,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,22:00,1995-05-16,06:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
217,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,21:00,1995-05-16,05:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
218,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,20:00,1995-05-16,04:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
219,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,19:00,1995-05-16,03:00,0.7,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
220,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,18:00,1995-05-16,02:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
221,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,17:00,1995-05-16,01:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
222,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,16:00,1995-05-16,00:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
223,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,15:00,1995-05-15,23:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
224,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,14:00,1995-05-15,22:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
225,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,13:00,1995-05-15,21:00,1.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
226,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,12:00,1995-05-15,20:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
227,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,11:00,1995-05-15,19:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
228,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,10:00,1995-05-15,18:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
229,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,09:00,1995-05-15,17:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
230,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,08:00,1995-05-15,16:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
231,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,07:00,1995-05-15,15:00,1.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
232,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,06:00,1995-05-15,14:00,1.6,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
233,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,05:00,1995-05-15,13:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
234,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,04:00,1995-05-15,12:00,0.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
235,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,03:00,1995-05-15,11:00,0.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
236,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,02:00,1995-05-15,10:00,0.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
237,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,01:00,1995-05-15,09:00,0.4,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
238,53,063,0043,42101,1,47.669059,-117.411325,WGS84,Carbon monoxide,1995-05-15,00:00,1995-05-15,08:00,0.5,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,Spokane,,44060
239,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,23:00,1995-05-16,07:00,0.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
240,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,22:00,1995-05-16,06:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
241,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,21:00,1995-05-16,05:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
242,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,20:00,1995-05-16,04:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
243,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,19:00,1995-05-16,03:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
244,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,18:00,1995-05-16,02:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
245,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,17:00,1995-05-16,01:00,1.3,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
246,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,16:00,1995-05-16,00:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
247,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,15:00,1995-05-15,23:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
248,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,14:00,1995-05-15,22:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
249,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,13:00,1995-05-15,21:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
250,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,12:00,1995-05-15,20:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
251,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,11:00,1995-05-15,19:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
252,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,10:00,1995-05-15,18:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
253,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,09:00,1995-05-15,17:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
254,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,08:00,1995-05-15,16:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
255,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,07:00,1995-05-15,15:00,1.1,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
256,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,06:00,1995-05-15,14:00,1.0,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
257,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,05:00,1995-05-15,13:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
258,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,04:00,1995-05-15,12:00,1.2,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
259,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,03:00,1995-05-15,11:00,0.8,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
260,53,033,1003,42101,1,47.61621,-122.200956,WGS84,Carbon monoxide,1995-05-15,02:00,1995-05-15,10:00,0.9,Parts per million,007,1 HOUR,1,HOURLY,0.5,,,Non-FRM,INSTRUMENTAL - NONDISPERSIVE INFRARED,011,Washington,King,,42660
